tcId,nTransfers,duration,cost,walkDistance,startTime,endTime,agencies,modes,routes,stops,details
11,3,1h52m4s,11913,670,13:42:00,15:34:04,VKT|Vy Buss,BUS|COACH,02|VY190|121|1523,RB:NSR:Quay:32418|RB:NSR:Quay:105317|RB:NSR:Quay:30918|RB:NSR:Quay:31850|RB:NSR:Quay:33667|RB:NSR:Quay:33050|RB:NSR:Quay:33043,Torggata(NSR:Quay:30495) ~ BUS 02 13:42 13:57 ~ Kopstadkrysset(NSR:Quay:32418) ~ Walk 4m18s ~ Kopstadkrysset(NSR:Quay:105317) ~ COACH VY190 14:04 14:15 ~ Tønsberg Sem E18 Aulerød(NSR:Quay:30918) ~ Walk 2m51s ~ Låhneveien Ramnesveien(NSR:Quay:31850) ~ BUS 121 14:21 14:32 ~ Berg syd Ramnes(NSR:Quay:33667) ~ BUS 1523 14:50 15:32 ~ Høyjord kirke(NSR:Quay:33050) ~ Walk 2m4s
11,2,2h2m36s,12069,799,13:31:28,15:34:04,VKT,BUS,02|121|1523,RB:NSR:Quay:33851|RB:NSR:Quay:32140|RB:NSR:Quay:30927|RB:NSR:Quay:33667|RB:NSR:Quay:33050|RB:NSR:Quay:33043,Torggata(NSR:Quay:30495) ~ Walk 5m32s ~ Enggata(NSR:Quay:33851) ~ BUS 02 13:37 14:07 ~ Midtløkken(NSR:Quay:32140) ~ Walk 3m4s ~ Tønsberg stasjon(NSR:Quay:30927) ~ BUS 121 14:13 14:32 ~ Berg syd Ramnes(NSR:Quay:33667) ~ BUS 1523 14:50 15:32 ~ Høyjord kirke(NSR:Quay:33050) ~ Walk 2m4s
11,2,2h7m,9974,157,13:42:00,15:49:00,VKT,BUS,02|01|1524,RB:NSR:Quay:107538|RB:NSR:Quay:107551|RB:NSR:Quay:31063|RB:NSR:Quay:33043,Torggata(NSR:Quay:30500) ~ BUS 02 13:42 14:25 ~ Tønsberg rutebilstasjon(NSR:Quay:107538) ~ Walk 2m12s ~ Tønsberg rutebilstasjon(NSR:Quay:107551) ~ BUS 01 14:35 14:46 ~ Sem(NSR:Quay:31063) ~ BUS 1524 15:00 15:49
11,1,2h9m33s,10432,408,13:39:27,15:49:00,VKT,BUS,01|1524,RB:NSR:Quay:105828|RB:NSR:Quay:31063|RB:NSR:Quay:33043,Torggata(NSR:Quay:30495) ~ Walk 5m33s ~ Horten rutebilstasjon(NSR:Quay:105828) ~ BUS 01 13:45 14:46 ~ Sem(NSR:Quay:31063) ~ BUS 1524 15:00 15:49
11,2,1h54m50s,10665,587,13:54:10,15:49:00,VKT,BUS,023|01|1524,RB:NSR:Quay:105825|RB:NSR:Quay:107538|RB:NSR:Quay:107551|RB:NSR:Quay:31063|RB:NSR:Quay:33043,Torggata(NSR:Quay:30495) ~ Walk 5m50s ~ Horten rutebilstasjon(NSR:Quay:105825) ~ BUS 023 14:00 14:30 ~ Tønsberg rutebilstasjon(NSR:Quay:107538) ~ Walk 2m12s ~ Tønsberg rutebilstasjon(NSR:Quay:107551) ~ BUS 01 14:35 14:46 ~ Sem(NSR:Quay:31063) ~ BUS 1524 15:00 15:49
12,0,23m,1980,0,10:06:00,10:29:00,Farte,BUS,M2,RB:NSR:Quay:34940,Meieritorvet(NSR:Quay:35385) ~ BUS M2 10:06 10:29
12,0,23m,1980,0,10:26:00,10:49:00,Farte,BUS,M2,RB:NSR:Quay:34940,Meieritorvet(NSR:Quay:35385) ~ BUS M2 10:26 10:49
12,0,23m,1980,0,10:46:00,11:09:00,Farte,BUS,M2,RB:NSR:Quay:34940,Meieritorvet(NSR:Quay:35385) ~ BUS M2 10:46 11:09
14,2,3h20m47s,27940,2568,08:30:00,11:50:47,Go-Ahead Norge AS|Kolumbus|Vy Buss,BUS|COACH|RAIL,SK1110|L5|VY190,RB:NSR:Quay:49493|RB:NSR:Quay:125|RB:NSR:Quay:1145|RB:NSR:Quay:103387|RB:NSR:Quay:48089|RB:NSR:Quay:45623,Hauge i Dalane(NSR:Quay:106207) ~ BUS SK1110 8:30 9:02 ~ Egersund stasjon(NSR:Quay:49493) ~ Walk 2m42s ~ Egersund stasjon(NSR:Quay:125) ~ RAIL L5 9:16 10:13 ~ Sandnes sentrum stasjon(NSR:Quay:1145) ~ Walk 2m52s ~ Sandnes bussterminal Ruten(NSR:Quay:103387) ~ COACH VY190 10:20 11:22 ~ Eide kryss(NSR:Quay:48089) ~ Walk 28m47s
14,2,3h38m47s,29020,2568,08:30:00,12:08:47,Go-Ahead Norge AS|Kolumbus|N-W,BUS|COACH|RAIL,SK1110|L5|NW192,RB:NSR:Quay:49493|RB:NSR:Quay:125|RB:NSR:Quay:1145|RB:NSR:Quay:103387|RB:NSR:Quay:48089|RB:NSR:Quay:45623,Hauge i Dalane(NSR:Quay:106207) ~ BUS SK1110 8:30 9:02 ~ Egersund stasjon(NSR:Quay:49493) ~ Walk 2m42s ~ Egersund stasjon(NSR:Quay:125) ~ RAIL L5 9:16 10:13 ~ Sandnes sentrum stasjon(NSR:Quay:1145) ~ Walk 2m52s ~ Sandnes bussterminal Ruten(NSR:Quay:103387) ~ COACH NW192 10:37 11:40 ~ Eide kryss(NSR:Quay:48089) ~ Walk 28m47s
14,3,5h8m,24822,963,08:30:00,13:38:00,Go-Ahead Norge AS|Kolumbus|N-W,BUS|COACH|RAIL,SK1110|L5|NW192|98,RB:NSR:Quay:49493|RB:NSR:Quay:125|RB:NSR:Quay:1145|RB:NSR:Quay:103387|RB:NSR:Quay:44941|RB:NSR:Quay:107618|RB:NSR:Quay:45623,Hauge i Dalane(NSR:Quay:106207) ~ BUS SK1110 8:30 9:02 ~ Egersund stasjon(NSR:Quay:49493) ~ Walk 2m42s ~ Egersund stasjon(NSR:Quay:125) ~ RAIL L5 9:16 10:13 ~ Sandnes sentrum stasjon(NSR:Quay:1145) ~ Walk 2m52s ~ Sandnes bussterminal Ruten(NSR:Quay:103387) ~ COACH NW192 10:37 11:35 ~ Ualand(NSR:Quay:44941) ~ Walk 7m54s ~ Ualand stasjon(NSR:Quay:107618) ~ BUS 98 13:31 13:38
14,3,5h8m,24822,963,08:30:00,13:38:00,Go-Ahead Norge AS|Kolumbus|Vy Buss,BUS|COACH|RAIL,SK1110|L5|VY190|98,RB:NSR:Quay:49493|RB:NSR:Quay:125|RB:NSR:Quay:1145|RB:NSR:Quay:103387|RB:NSR:Quay:44941|RB:NSR:Quay:107618|RB:NSR:Quay:45623,Hauge i Dalane(NSR:Quay:106207) ~ BUS SK1110 8:30 9:02 ~ Egersund stasjon(NSR:Quay:49493) ~ Walk 2m42s ~ Egersund stasjon(NSR:Quay:125) ~ RAIL L5 9:16 10:13 ~ Sandnes sentrum stasjon(NSR:Quay:1145) ~ Walk 2m52s ~ Sandnes bussterminal Ruten(NSR:Quay:103387) ~ COACH VY190 10:20 11:16 ~ Ualand(NSR:Quay:44941) ~ Walk 7m54s ~ Ualand stasjon(NSR:Quay:107618) ~ BUS 98 13:31 13:38
14,3,3h51m,17157,154,10:47:00,14:38:00,Agder Kollektivtrafikk AS|Go-Ahead Norge AS|Kolumbus,BUS|RAIL,89|260|F5|98,RB:NSR:Quay:43534|RB:NSR:Quay:43001|RB:NSR:Quay:189|RB:NSR:Quay:323|RB:NSR:Quay:46532|RB:NSR:Quay:45622,Hauge i Dalane(NSR:Quay:106207) ~ BUS 89 10:47 11:50 ~ Flekkefjord rutebilstasjon(NSR:Quay:43534) ~ BUS 260 12:55 13:15 ~ Sira stasjon(NSR:Quay:43001) ~ Walk 48s ~ Sira stasjon(NSR:Quay:189) ~ RAIL F5 13:25 13:31:01 ~ Moi stasjon(NSR:Quay:323) ~ Walk 1m27s ~ Moi stasjon(NSR:Quay:46532) ~ BUS 98 14:12 14:38
14,2,6h8m,25008,299,08:30:00,14:38:00,Go-Ahead Norge AS|Kolumbus,BUS|RAIL,SK1110|F5|98,RB:NSR:Quay:49493|RB:NSR:Quay:126|RB:NSR:Quay:323|RB:NSR:Quay:46532|RB:NSR:Quay:45622,Hauge i Dalane(NSR:Quay:106207) ~ BUS SK1110 8:30 9:02 ~ Egersund stasjon(NSR:Quay:49493) ~ Walk 2m48s ~ Egersund stasjon(NSR:Quay:126) ~ RAIL F5 9:43 10:18:01 ~ Moi stasjon(NSR:Quay:323) ~ Walk 1m27s ~ Moi stasjon(NSR:Quay:46532) ~ BUS 98 14:12 14:38
15,1,35m32s,7178,1091,16:00:00,16:35:32,SKY,BUS,19|5,RB:NSR:Quay:53230|RB:NSR:Quay:53059|RB:NSR:Quay:50083,Melkeplassen(NSR:Quay:54941) ~ BUS 19 16:00 16:09 ~ Møhlenpris(NSR:Quay:53230) ~ BUS 5 16:15 16:21 ~ Kalfarlien(NSR:Quay:53059) ~ Walk 14m32s
15,1,30m,3870,240,16:20:00,16:50:00,SKY,BUS,19|11,RB:NSR:Quay:53071|RB:NSR:Quay:53106|RB:NSR:Quay:50083,Melkeplassen(NSR:Quay:54941) ~ BUS 19 16:20 16:33 ~ Torget(NSR:Quay:53071) ~ Walk 3m30s ~ Småstrandgaten(NSR:Quay:53106) ~ BUS 11 16:39 16:50
15,1,30m,3870,240,16:50:00,17:20:00,SKY,BUS,19|11,RB:NSR:Quay:53071|RB:NSR:Quay:53106|RB:NSR:Quay:50083,Melkeplassen(NSR:Quay:54941) ~ BUS 19 16:50 17:03 ~ Torget(NSR:Quay:53071) ~ Walk 3m30s ~ Småstrandgaten(NSR:Quay:53106) ~ BUS 11 17:09 17:20
15,1,30m,3870,240,17:20:00,17:50:00,SKY,BUS,19|11,RB:NSR:Quay:53071|RB:NSR:Quay:53106|RB:NSR:Quay:50083,Melkeplassen(NSR:Quay:54941) ~ BUS 19 17:20 17:33 ~ Torget(NSR:Quay:53071) ~ Walk 3m30s ~ Småstrandgaten(NSR:Quay:53106) ~ BUS 11 17:39 17:50
16,1,1h42m,7405,26,14:33:00,16:15:00,SKY,BUS,800|810,RB:NSR:Quay:60946|RB:NSR:Quay:60953|RB:NSR:Quay:64613,Helgheim(NSR:Quay:58969) ~ BUS 800 14:33 14:35 ~ Sogndal skysstasjon(NSR:Quay:60946) ~ Walk 27s ~ Sogndal skysstasjon(NSR:Quay:60953) ~ BUS 810 14:55 16:15
16,0,1h35m21s,9131,1150,14:39:39,16:15:00,SKY,BUS,810,RB:NSR:Quay:60953|RB:NSR:Quay:64613,Helgheim(NSR:Quay:58968) ~ Walk 15m21s ~ Sogndal skysstasjon(NSR:Quay:60953) ~ BUS 810 14:55 16:15
17,0,41m6s,6065,902,08:02:00,08:43:06,FRAM,BUS,1,RB:NSR:Quay:66319|RB:NSR:Quay:69088,Slinningsodden(NSR:Quay:71006) ~ BUS 1 8:02 8:30 ~ Volsdalen skole(NSR:Quay:66319) ~ Walk 13m6s
17,1,37m,3570,0,08:35:00,09:12:00,FRAM,BUS,1|10,RB:NSR:Quay:68550|RB:NSR:Quay:69088,Slinningsodden(NSR:Quay:71006) ~ BUS 1 8:35 8:55 ~ Keiser Wilhelms gate(NSR:Quay:68550) ~ BUS 10 9:02 9:12
17,0,38m6s,5885,902,08:35:00,09:13:06,FRAM,BUS,1,RB:NSR:Quay:66319|RB:NSR:Quay:69088,Slinningsodden(NSR:Quay:71006) ~ BUS 1 8:35 9:00 ~ Volsdalen skole(NSR:Quay:66319) ~ Walk 13m6s
17,0,38m6s,5885,902,09:05:00,09:43:06,FRAM,BUS,1,RB:NSR:Quay:66319|RB:NSR:Quay:69088,Slinningsodden(NSR:Quay:71006) ~ BUS 1 9:05 9:30 ~ Volsdalen skole(NSR:Quay:66319) ~ Walk 13m6s
18,1,3h48m12s,15916,312,09:20:00,13:08:12,ATB,BUS,460|420,RB:NSR:Quay:74804|RB:NSR:Quay:74803|RB:NSR:Quay:105352|RB:NSR:Quay:75170,Meldal sentrum(NSR:Quay:72830) ~ BUS 460 9:20 10:02 ~ Orkanger skysstasjon(NSR:Quay:74804) ~ Walk 22s ~ Orkanger skysstasjon(NSR:Quay:74803) ~ BUS 420 11:42 13:04 ~ Guri Kunna vgs.(NSR:Quay:105352) ~ Walk 4m12s
18,1,2h50m12s,12436,312,14:39:00,17:29:12,ATB,BUS,460|420,RB:NSR:Quay:74804|RB:NSR:Quay:74803|RB:NSR:Quay:105352|RB:NSR:Quay:75170,Meldal sentrum(NSR:Quay:72830) ~ BUS 460 14:39 15:25 ~ Orkanger skysstasjon(NSR:Quay:74804) ~ Walk 22s ~ Orkanger skysstasjon(NSR:Quay:74803) ~ BUS 420 16:01 17:25 ~ Guri Kunna vgs.(NSR:Quay:105352) ~ Walk 4m12s
19,1,2h28m,10414,76,08:03:00,10:31:00,ATB|SJ Nord,BUS|RAIL,630|F7,RB:NSR:Quay:104286|RB:NSR:Quay:1164|RB:NSR:Quay:1107,Verrabotn(NSR:Quay:78948) ~ BUS 630 8:03 9:33 ~ Steinkjer stasjon(NSR:Quay:104286) ~ Walk 1m1s ~ Steinkjer stasjon(NSR:Quay:1164) ~ RAIL F7 9:51 10:31
20,0,26m54s,7756,2070,15:00:00,15:26:54,,,,RB:NSR:Quay:92028,Harstad kirke(NSR:Quay:102203) ~ Walk 26m54s
20,1,9m,2235,123,15:00:00,15:09:00,Svipper,BUS,11|240,RB:NSR:Quay:89318|RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:88637) ~ BUS 11 15:00 15:02 ~ Samakrysset(NSR:Quay:89318) ~ Walk 1m43s ~ Samakrysset(NSR:Quay:89317) ~ BUS 240 15:07 15:09
20,0,12m37s,2889,580,15:04:23,15:17:00,Svipper,BUS,18,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 18 15:12 15:17
20,1,12m,2197,29,15:13:00,15:25:00,Svipper,BUS,15|280,RB:NSR:Quay:93162|RB:NSR:Quay:93161|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:88637) ~ BUS 15 15:13 15:16 ~ Sverres gate(NSR:Quay:93162) ~ Walk 30s ~ Sverres gate(NSR:Quay:93161) ~ BUS 280 15:20 15:25
20,0,10m37s,2769,580,15:14:23,15:25:00,Svipper,BUS,280,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 280 15:22 15:25
20,0,12m37s,2889,580,15:34:23,15:47:00,Svipper,BUS,18,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 18 15:42 15:47
20,1,18m,4579,564,15:43:00,16:01:00,Svipper,BUS,15|270,RB:NSR:Quay:93162|RB:NSR:Quay:93161|RB:NSR:Quay:95173|RB:NSR:Quay:92028,Harstad kirke(NSR:Quay:88637) ~ BUS 15 15:43 15:46 ~ Sverres gate(NSR:Quay:93162) ~ Walk 30s ~ Sverres gate(NSR:Quay:93161) ~ BUS 270 15:50 15:54 ~ Bergseng skole(NSR:Quay:95173) ~ Walk 7m
20,1,9m,2235,123,16:00:00,16:09:00,Svipper,BUS,11|240,RB:NSR:Quay:89318|RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:88637) ~ BUS 11 16:00 16:02 ~ Samakrysset(NSR:Quay:89318) ~ Walk 1m43s ~ Samakrysset(NSR:Quay:89317) ~ BUS 240 16:07 16:09
20,0,9m37s,2709,580,15:59:23,16:09:00,Svipper,BUS,240,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 240 16:07 16:09
20,0,12m37s,2889,580,16:04:23,16:17:00,Svipper,BUS,18,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 18 16:12 16:17
20,0,10m37s,2769,580,16:09:23,16:20:00,Svipper,BUS,280,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 280 16:17 16:20
20,1,20m,2544,51,16:30:00,16:50:00,Svipper,BUS,11|280,RB:NSR:Quay:88618|RB:NSR:Quay:88612|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:88637) ~ BUS 11 16:30 16:38 ~ Harstad Byterminal(NSR:Quay:88618) ~ Walk 48s ~ Harstad Byterminal(NSR:Quay:88612) ~ BUS 280 16:45 16:50
20,0,10m37s,2769,580,16:39:23,16:50:00,Svipper,BUS,280,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 280 16:47 16:50
20,0,9m37s,2709,580,16:49:23,16:59:00,Svipper,BUS,240,RB:NSR:Quay:89317|RB:NSR:Quay:92029,Harstad kirke(NSR:Quay:102203) ~ Walk 7m37s ~ Samakrysset(NSR:Quay:89317) ~ BUS 240 16:57 16:59
21,0,1h39m57s,8190,396,14:25:00,16:04:57,Snelandia,BUS,140,RB:NSR:Quay:97292|RB:NSR:Quay:97289,Indre Billefjord(NSR:Quay:98459) ~ BUS 140 14:25 15:59 ~ Scandic Hotell Karasjok(NSR:Quay:97292) ~ Walk 5m57s
22,2,4h9m48s,23316,1886,11:08:12,15:18:00,RUT|SJ Nord,BUS|RAIL|SUBWAY,F6|4|23,RB:NSR:Quay:5|RB:NSR:Quay:565|RB:NSR:Quay:7183|RB:NSR:Quay:10818|RB:NSR:Quay:10822|RB:NSR:Quay:12271,Hjellum(NSR:Quay:19868) ~ Walk 18m48s ~ Otta stasjon(NSR:Quay:5) ~ RAIL F6 11:27 14:48 ~ Oslo S(NSR:Quay:565) ~ Walk 5m9s ~ Jernbanetorget(NSR:Quay:7183) ~ SUBWAY 4 14:56 15:09 ~ Ryen(NSR:Quay:10818) ~ Walk 1m48s ~ Ryen T(NSR:Quay:10822) ~ BUS 23 15:16 15:18
22,1,4h18m16s,23753,2114,11:08:12,15:26:28,RUT|SJ Nord,BUS|RAIL,F6|34,RB:NSR:Quay:5|RB:NSR:Quay:565|RB:NSR:Quay:7194|RB:NSR:Quay:12265|RB:NSR:Quay:12272,Hjellum(NSR:Quay:19868) ~ Walk 18m48s ~ Otta stasjon(NSR:Quay:5) ~ RAIL F6 11:27 14:48 ~ Oslo S(NSR:Quay:565) ~ Walk 4m22s ~ Jernbanetorget(NSR:Quay:7194) ~ BUS 34 15:03 15:21 ~ Simensbråten(NSR:Quay:12265) ~ Walk 5m28s
22,1,4h46m7s,26082,2324,11:08:12,15:54:19,SJ Nord|Vy Buss,BUS|RAIL,F6|FB11,RB:NSR:Quay:5|RB:NSR:Quay:452|RB:NSR:Quay:110515|RB:NSR:Quay:10822|RB:NSR:Quay:12271,Hjellum(NSR:Quay:19868) ~ Walk 18m48s ~ Otta stasjon(NSR:Quay:5) ~ RAIL F6 11:27 14:21 ~ Oslo lufthavn stasjon(NSR:Quay:452) ~ Walk 47s ~ Oslo lufthavn(NSR:Quay:110515) ~ BUS FB11 15:10 15:43 ~ Ryen T(NSR:Quay:10822) ~ Walk 11m19s
23,1,2h59m10s,20984,2650,06:34:53,09:34:03,Avinor|Unibuss,AIRPLANE|BUS,FB73|Bodø-Trondheim,RB:NSR:Quay:73574|RB:NSR:Quay:100211|RB:NSR:Quay:1191|RB:NSR:Quay:1180|RB:NSR:Quay:88017,Trondheim S(NSR:Quay:1078) ~ Walk 5m7s ~ Søndre gate Regionbuss(NSR:Quay:73574) ~ BUS FB73 6:40 7:20 ~ Trondheim lufthavn(NSR:Quay:100211) ~ Walk 1m45s ~ Trondheim lufthavn(NSR:Quay:1191) ~ AIRPLANE null 8:00 8:50 ~ Brønnøysund lufthavn(NSR:Quay:1180) ~ Walk 29m3s
23,1,3h19m3s,21470,2447,06:15:00,09:34:03,Avinor|SJ Nord,AIRPLANE|RAIL,R70|Bodø-Trondheim,RB:NSR:Quay:766|RB:NSR:Quay:1191|RB:NSR:Quay:1180|RB:NSR:Quay:88017,Trondheim S(NSR:Quay:1078) ~ RAIL R70 6:15 6:52 ~ Trondheim lufthavn stasjon(NSR:Quay:766) ~ Walk 3m29s ~ Trondheim lufthavn(NSR:Quay:1191) ~ AIRPLANE null 8:00 8:50 ~ Brønnøysund lufthavn(NSR:Quay:1180) ~ Walk 29m3s
23,1,3h22m57s,22778,2793,06:11:06,09:34:03,Avinor|Vy Buss,AIRPLANE|COACH,VY710|Bodø-Trondheim,RB:NSR:Quay:71422|RB:NSR:Quay:76109|RB:NSR:Quay:1191|RB:NSR:Quay:1180|RB:NSR:Quay:88017,Trondheim S(NSR:Quay:1078) ~ Walk 3m54s ~ Trondheim S(NSR:Quay:71422) ~ COACH VY710 6:15 6:44 ~ Trondheim lufthavn(NSR:Quay:76109) ~ Walk 4m44s ~ Trondheim lufthavn(NSR:Quay:1191) ~ AIRPLANE null 8:00 8:50 ~ Brønnøysund lufthavn(NSR:Quay:1180) ~ Walk 29m3s
